Running GRASP algorithm...
Seconds: 1, Iteration: 10, Iteration per second: 10.000000, Best solution: 1340941 found at 1s
Seconds: 2, Iteration: 20, Iteration per second: 10.000000, Best solution: 1370688 found at 2s
Seconds: 2, Iteration: 30, Iteration per second: 15.000000, Best solution: 1378696 found at 2s
Seconds: 3, Iteration: 40, Iteration per second: 13.333333, Best solution: 1406414 found at 3s
Seconds: 3, Iteration: 50, Iteration per second: 16.666667, Best solution: 1421800 found at 3s
Seconds: 3, Iteration: 60, Iteration per second: 20.000000, Best solution: 1421800 found at 3s
Seconds: 4, Iteration: 70, Iteration per second: 17.500000, Best solution: 1437681 found at 4s
Seconds: 4, Iteration: 80, Iteration per second: 20.000000, Best solution: 1450812 found at 4s
Seconds: 4, Iteration: 90, Iteration per second: 22.500000, Best solution: 1465957 found at 4s
Seconds: 5, Iteration: 100, Iteration per second: 20.000000, Best solution: 1465957 found at 4s
Seconds: 5, Iteration: 110, Iteration per second: 22.000000, Best solution: 1480845 found at 5s
Seconds: 5, Iteration: 120, Iteration per second: 24.000000, Best solution: 1482798 found at 5s
Seconds: 5, Iteration: 130, Iteration per second: 26.000000, Best solution: 1484968 found at 5s
Seconds: 6, Iteration: 140, Iteration per second: 23.333333, Best solution: 1485568 found at 6s
Seconds: 6, Iteration: 150, Iteration per second: 25.000000, Best solution: 1486848 found at 6s
Seconds: 6, Iteration: 160, Iteration per second: 26.666667, Best solution: 1487108 found at 6s
Seconds: 6, Iteration: 170, Iteration per second: 28.333333, Best solution: 1487108 found at 6s
Seconds: 6, Iteration: 180, Iteration per second: 30.000000, Best solution: 1488354 found at 6s
Seconds: 7, Iteration: 190, Iteration per second: 27.142857, Best solution: 1492073 found at 7s
Seconds: 7, Iteration: 200, Iteration per second: 28.571429, Best solution: 1492227 found at 7s
Seconds: 7, Iteration: 210, Iteration per second: 30.000000, Best solution: 1497485 found at 7s
Seconds: 7, Iteration: 220, Iteration per second: 31.428571, Best solution: 1499290 found at 7s
Seconds: 7, Iteration: 230, Iteration per second: 32.857143, Best solution: 1499821 found at 7s
Seconds: 8, Iteration: 240, Iteration per second: 30.000000, Best solution: 1500113 found at 7s
Seconds: 8, Iteration: 250, Iteration per second: 31.250000, Best solution: 1500113 found at 7s
Seconds: 8, Iteration: 260, Iteration per second: 32.500000, Best solution: 1502084 found at 8s
Seconds: 8, Iteration: 270, Iteration per second: 33.750000, Best solution: 1502113 found at 8s
Seconds: 8, Iteration: 280, Iteration per second: 35.000000, Best solution: 1502113 found at 8s
Seconds: 9, Iteration: 290, Iteration per second: 32.222222, Best solution: 1502113 found at 8s
Seconds: 9, Iteration: 300, Iteration per second: 33.333333, Best solution: 1502144 found at 9s
Seconds: 9, Iteration: 310, Iteration per second: 34.444444, Best solution: 1503167 found at 9s
Seconds: 9, Iteration: 320, Iteration per second: 35.555556, Best solution: 1503167 found at 9s
Seconds: 9, Iteration: 330, Iteration per second: 36.666667, Best solution: 1506147 found at 9s
Seconds: 9, Iteration: 340, Iteration per second: 37.777778, Best solution: 1506147 found at 9s
Seconds: 9, Iteration: 350, Iteration per second: 38.888889, Best solution: 1506147 found at 9s
Seconds: 10, Iteration: 360, Iteration per second: 36.000000, Best solution: 1509918 found at 9s
Seconds: 10, Iteration: 370, Iteration per second: 37.000000, Best solution: 1510056 found at 10s
Seconds: 10, Iteration: 380, Iteration per second: 38.000000, Best solution: 1510088 found at 10s
Seconds: 10, Iteration: 390, Iteration per second: 39.000000, Best solution: 1510314 found at 10s
Seconds: 10, Iteration: 400, Iteration per second: 40.000000, Best solution: 1511414 found at 10s
Seconds: 10, Iteration: 410, Iteration per second: 41.000000, Best solution: 1511414 found at 10s
Seconds: 10, Iteration: 420, Iteration per second: 42.000000, Best solution: 1511414 found at 10s
Seconds: 10, Iteration: 430, Iteration per second: 43.000000, Best solution: 1515691 found at 10s
Seconds: 11, Iteration: 440, Iteration per second: 40.000000, Best solution: 1516490 found at 11s
Seconds: 11, Iteration: 450, Iteration per second: 40.909091, Best solution: 1516741 found at 11s
Seconds: 11, Iteration: 460, Iteration per second: 41.818182, Best solution: 1518050 found at 11s
Seconds: 11, Iteration: 470, Iteration per second: 42.727273, Best solution: 1518050 found at 11s
Seconds: 11, Iteration: 480, Iteration per second: 43.636364, Best solution: 1518233 found at 11s
Seconds: 12, Iteration: 490, Iteration per second: 40.833333, Best solution: 1518643 found at 12s
Seconds: 12, Iteration: 500, Iteration per second: 41.666667, Best solution: 1518643 found at 12s
Seconds: 12, Iteration: 510, Iteration per second: 42.500000, Best solution: 1518643 found at 12s
Seconds: 12, Iteration: 520, Iteration per second: 43.333333, Best solution: 1519343 found at 12s
Seconds: 12, Iteration: 530, Iteration per second: 44.166667, Best solution: 1519747 found at 12s
Seconds: 12, Iteration: 540, Iteration per second: 45.000000, Best solution: 1519747 found at 12s
Seconds: 13, Iteration: 550, Iteration per second: 42.307692, Best solution: 1519747 found at 12s
Seconds: 13, Iteration: 560, Iteration per second: 43.076923, Best solution: 1519747 found at 12s
Seconds: 13, Iteration: 570, Iteration per second: 43.846154, Best solution: 1519747 found at 12s
Seconds: 13, Iteration: 580, Iteration per second: 44.615385, Best solution: 1520135 found at 13s
Seconds: 13, Iteration: 590, Iteration per second: 45.384615, Best solution: 1520135 found at 13s
Seconds: 13, Iteration: 600, Iteration per second: 46.153846, Best solution: 1520135 found at 13s
Seconds: 13, Iteration: 610, Iteration per second: 46.923077, Best solution: 1524374 found at 13s
Seconds: 13, Iteration: 620, Iteration per second: 47.692308, Best solution: 1524374 found at 13s
Seconds: 14, Iteration: 630, Iteration per second: 45.000000, Best solution: 1524374 found at 13s
Seconds: 14, Iteration: 640, Iteration per second: 45.714286, Best solution: 1524374 found at 13s
Seconds: 14, Iteration: 650, Iteration per second: 46.428571, Best solution: 1524374 found at 13s
Seconds: 14, Iteration: 660, Iteration per second: 47.142857, Best solution: 1524732 found at 14s
